order_id,date,customer_id,product_id,revenue,quantity,region,channel
ORD_1408,2023-11-29,CUST_154,PROD_83,968.55,3,Asia,Web
ORD_1409,2023-11-20,CUST_212,PROD_74,316.76,4,Asia,Mobile
ORD_1410,2023-06-29,CUST_382,PROD_32,485.89,1,North America,Web
ORD_1411,2023-11-21,CUST_165,PROD_55,913.84,4,Europe,Web
ORD_1412,2023-06-04,CUST_68,PROD_87,962.56,2,Asia,Web
ORD_1413,2023-08-09,CUST_144,PROD_8,749.72,4,Europe,Mobile
ORD_1414,2023-09-20,CUST_264,PROD_12,100.98,2,Asia,Web
ORD_1415,2023-02-22,CUST_271,PROD_43,956.82,2,Asia,Web
ORD_1416,2023-06-08,CUST_468,PROD_81,452.7,1,North America,Web
ORD_1417,2023-06-06,CUST_434,PROD_94,185.76,3,Europe,Mobile
ORD_1418,2023-12-20,CUST_352,PROD_83,774.84,4,Europe,Web
ORD_1419,2023-03-14,CUST_122,PROD_31,754.38,2,Europe,Mobile
ORD_1420,2023-07-02,CUST_486,PROD_81,271.62,1,Europe,Mobile
ORD_1421,2023-02-05,CUST_33,PROD_6,399.3,3,Europe,Mobile
ORD_1422,2023-04-19,CUST_244,PROD_89,71.08,4,North America,Mobile
ORD_1423,2023-03-21,CUST_25,PROD_14,487.88,4,North America,Mobile
ORD_1424,2023-03-06,CUST_358,PROD_68,118.92,1,Asia,Mobile
ORD_1425,2023-05-31,CUST_277,PROD_58,280.32,3,North America,Mobile
ORD_1426,2023-05-20,CUST_161,PROD_92,1231.28,4,Asia,Web
ORD_1427,2023-08-02,CUST_84,PROD_99,1410.39,3,Europe,Web
ORD_1428,2023-11-26,CUST_355,PROD_63,158.94,3,Europe,Web
ORD_1429,2023-08-17,CUST_164,PROD_40,788.82,3,North America,Mobile
ORD_1430,2023-08-10,CUST_201,PROD_82,654.18,3,Europe,Mobile
ORD_1431,2023-07-06,CUST_300,PROD_20,323.97,3,Europe,Mobile
ORD_1432,2023-04-25,CUST_53,PROD_66,347.73,1,Europe,Web
ORD_1433,2023-08-09,CUST_419,PROD_51,289.26,3,Asia,Web
ORD_1434,2023-07-17,CUST_117,PROD_89,35.54,2,Europe,Mobile
ORD_1435,2023-07-18,CUST_287,PROD_74,158.38,2,Europe,Mobile
ORD_1436,2023-02-23,CUST_108,PROD_22,746.36,2,Asia,Web
ORD_1437,2023-12-29,CUST_477,PROD_21,107.04,3,Europe,Mobile
ORD_1438,2023-12-31,CUST_216,PROD_20,431.96,4,Europe,Web
ORD_1439,2023-12-20,CUST_187,PROD_6,399.3,3,North America,Web
ORD_1440,2023-05-24,CUST_473,PROD_78,486.36,1,Europe,Mobile
ORD_1441,2023-08-19,CUST_280,PROD_14,365.91,3,Europe,Mobile
ORD_1442,2023-06-15,CUST_334,PROD_21,71.36,2,Europe,Mobile
ORD_1443,2023-05-25,CUST_260,PROD_82,654.18,3,Asia,Mobile
ORD_1444,2023-12-20,CUST_184,PROD_4,1412.34,3,Asia,Web
ORD_1445,2023-11-18,CUST_372,PROD_46,945.12,2,North America,Web
ORD_1446,2023-09-19,CUST_228,PROD_62,544.76,4,North America,Mobile
ORD_1447,2023-02-10,CUST_14,PROD_2,345.02,4,Europe,Mobile
ORD_1448,2023-06-09,CUST_265,PROD_27,1921.48,4,North America,Web
ORD_1449,2023-02-13,CUST_235,PROD_8,562.29,3,Europe,Web
ORD_1450,2023-05-14,CUST_344,PROD_91,866.74,3,Europe,Web
ORD_1451,2023-02-03,CUST_41,PROD_70,72.78,2,Europe,Web
ORD_1452,2023-11-08,CUST_460,PROD_17,1854.72,4,Europe,Mobile
ORD_1453,2023-08-09,CUST_353,PROD_84,1591.52,4,Asia,Web
ORD_1454,2023-04-02,CUST_375,PROD_83,968.55,3,Asia,Mobile
ORD_1455,2023-07-03,CUST_111,PROD_97,94.21,1,Europe,Mobile
ORD_1456,2023-11-13,CUST_186,PROD_83,645.7,2,Europe,Web
ORD_1457,2023-03-01,CUST_106,PROD_10,1434.28,4,North America,Mobile
ORD_1458,2023-11-08,CUST_154,PROD_79,228.4,4,Asia,Web
ORD_1459,2023-04-29,CUST_225,PROD_60,1044.48,3,Europe,Web
ORD_1460,2023-07-05,CUST_316,PROD_53,208.62,3,North America,Web
ORD_1461,2023-10-14,CUST_352,PROD_88,243.84,4,Europe,Mobile
ORD_1462,2023-01-25,CUST_96,PROD_27,480.37,1,Asia,Web
ORD_1463,2023-09-12,CUST_152,PROD_13,591.18,2,Europe,Mobile
ORD_1464,2023-10-13,CUST_211,PROD_4,1883.12,4,Europe,Web
ORD_1465,2023-11-19,CUST_115,PROD_71,261.64,4,North America,Web
ORD_1466,2023-07-31,CUST_485,PROD_70,109.17,3,Asia,Mobile
ORD_1467,2023-10-30,CUST_417,PROD_70,145.56,4,Asia,Web
ORD_1468,2023-12-04,CUST_419,PROD_3,906.74,2,Asia,Web
ORD_1469,2023-08-13,CUST_328,PROD_21,71.36,2,Asia,Web
ORD_1470,2023-01-19,CUST_318,PROD_7,243.28,1,Europe,Web
ORD_1471,2023-05-17,CUST_389,PROD_23,85.0,2,Asia,Mobile
ORD_1472,2023-06-15,CUST_30,PROD_80,1653.48,4,Europe,Mobile
ORD_1473,2023-08-08,CUST_314,PROD_82,392.51,3,Europe,Web
ORD_1474,2023-02-23,CUST_27,PROD_65,384.25,3,Europe,Mobile
ORD_1475,2023-06-04,CUST_306,PROD_77,1039.58,4,Europe,Web
ORD_1476,2023-03-26,CUST_430,PROD_37,499.03,1,Asia,Mobile
ORD_1477,2023-04-02,CUST_96,PROD_88,243.84,4,Asia,Mobile
ORD_1478,2023-04-17,CUST_21,PROD_66,347.73,1,Europe,Web
ORD_1479,2023-02-06,CUST_335,PROD_18,232.14,1,Europe,Mobile
ORD_1480,2023-07-04,CUST_112,PROD_62,544.76,4,Europe,Mobile
ORD_1481,2023-09-13,CUST_473,PROD_11,211.88,2,Europe,Web
ORD_1482,2023-05-01,CUST_43,PROD_39,197.1,1,North America,Mobile
ORD_1483,2023-03-19,CUST_237,PROD_80,413.37,1,Europe,Mobile
ORD_1484,2023-04-07,CUST_460,PROD_11,353.14,2,Europe,Mobile
ORD_1485,2023-10-26,CUST_284,PROD_43,861.14,3,Europe,Mobile
ORD_1486,2023-09-29,CUST_275,PROD_12,60.59,2,Europe,Mobile
ORD_1487,2023-09-23,CUST_24,PROD_41,308.97,1,Europe,Web
ORD_1488,2023-09-02,CUST_425,PROD_3,1813.48,4,Asia,Web
ORD_1489,2023-03-29,CUST_394,PROD_6,133.1,1,Europe,Web
ORD_1490,2023-05-10,CUST_134,PROD_96,612.24,3,Europe,Mobile
ORD_1491,2023-12-29,CUST_127,PROD_37,499.03,1,North America,Web
ORD_1492,2023-12-28,CUST_231,PROD_26,787.44,3,Asia,Web
ORD_1493,2023-04-10,CUST_20,PROD_51,96.42,1,Europe,Web
ORD_1494,2023-11-12,CUST_18,PROD_86,284.12,1,Europe,Mobile
ORD_1495,2023-06-12,CUST_151,PROD_6,133.1,1,Europe,Web
ORD_1496,2023-12-10,CUST_30,PROD_59,450.63,1,Europe,Web
ORD_1497,2023-07-03,CUST_282,PROD_7,243.28,1,North America,Web
ORD_1498,2023-07-03,CUST_123,PROD_100,1232.64,4,Asia,Mobile
ORD_1499,2023-02-02,CUST_449,PROD_39,197.1,1,Asia,Mobile
ORD_1500,2023-10-27,CUST_238,PROD_74,237.57,3,North America,Web
ORD_1501,2023-11-03,CUST_139,PROD_53,278.16,4,Asia,Mobile
ORD_1502,2023-02-26,CUST_337,PROD_11,176.57,1,North America,Mobile
ORD_1503,2023-11-08,CUST_94,PROD_67,101.52,2,Europe,Web
ORD_1504,2023-05-21,CUST_32,PROD_35,114.15,1,Asia,Web
ORD_1505,2023-03-31,CUST_68,PROD_75,1043.97,3,Asia,Mobile
ORD_1506,2023-09-28,CUST_400,PROD_49,94.2,4,North America,Mobile
ORD_1507,2023-05-23,CUST_339,PROD_80,826.74,2,Asia,Mobile
ORD_1508,2023-02-05,CUST_473,PROD_58,224.26,4,Europe,Web
ORD_1509,2023-09-02,CUST_376,PROD_14,365.91,3,Europe,Mobile
ORD_1510,2023-06-20,CUST_469,PROD_20,107.99,1,North America,Web
ORD_1511,2023-10-25,CUST_42,PROD_65,853.88,4,Europe,Web
ORD_1512,2023-09-21,CUST_175,PROD_7,243.28,1,Europe,Web
ORD_1513,2023-04-09,CUST_256,PROD_23,170.0,4,Europe,Web
ORD_1514,2023-03-07,CUST_346,PROD_81,1358.1,3,Asia,Web
ORD_1515,2023-06-09,CUST_437,PROD_86,1420.62,3,Europe,Mobile
ORD_1516,2023-11-08,CUST_100,PROD_43,1913.64,4,Asia,Mobile
ORD_1517,2023-01-24,CUST_130,PROD_29,509.04,4,Europe,Mobile
ORD_1518,2023-10-28,CUST_366,PROD_72,1341.6,4,North America,Mobile
ORD_1519,2023-12-15,CUST_119,PROD_47,239.04,1,Asia,Mobile
ORD_1520,2023-05-19,CUST_298,PROD_71,261.64,4,North America,Mobile
ORD_1521,2023-01-04,CUST_63,PROD_86,1894.16,4,Europe,Web
ORD_1522,2023-01-11,CUST_392,PROD_14,487.88,4,Europe,Mobile
ORD_1523,2023-01-21,CUST_77,PROD_45,876.6,4,Europe,Web
ORD_1524,2023-06-25,CUST_317,PROD_13,886.77,3,Asia,Web
ORD_1525,2023-08-06,CUST_23,PROD_50,700.68,2,North America,Web
ORD_1526,2023-01-19,CUST_64,PROD_79,114.2,2,Europe,Web
ORD_1527,2023-12-23,CUST_301,PROD_27,1441.11,3,Asia,Mobile
ORD_1528,2023-02-22,CUST_78,PROD_91,963.04,2,Europe,Web
ORD_1529,2023-11-01,CUST_371,PROD_93,341.51,1,North America,Mobile
ORD_1530,2023-05-29,CUST_112,PROD_25,240.52,4,Europe,Mobile
ORD_1531,2023-03-03,CUST_54,PROD_78,1945.44,4,North America,Mobile
ORD_1532,2023-01-06,CUST_136,PROD_66,695.46,2,North America,Web
ORD_1533,2023-04-08,CUST_303,PROD_53,278.16,4,Asia,Mobile
ORD_1534,2023-04-11,CUST_405,PROD_23,127.5,3,North America,Web
ORD_1535,2023-05-20,CUST_396,PROD_22,1119.54,3,North America,Web
ORD_1536,2023-11-15,CUST_311,PROD_93,204.91,1,Europe,Mobile
ORD_1537,2023-12-19,CUST_466,PROD_88,121.92,2,North America,Mobile
ORD_1538,2023-06-25,CUST_365,PROD_83,322.85,1,Europe,Mobile
ORD_1539,2023-03-05,CUST_447,PROD_59,450.63,1,North America,Web
ORD_1540,2023-02-17,CUST_435,PROD_49,23.55,1,North America,Web
ORD_1541,2023-11-17,CUST_346,PROD_4,1412.34,3,Asia,Mobile
ORD_1542,2023-05-08,CUST_361,PROD_3,1813.48,4,Europe,Web
ORD_1543,2023-01-19,CUST_113,PROD_86,947.08,2,Europe,Web
ORD_1544,2023-10-29,CUST_469,PROD_98,1163.04,4,North America,Mobile
ORD_1545,2023-11-20,CUST_294,PROD_8,374.86,2,North America,Mobile
ORD_1546,2023-08-16,CUST_499,PROD_4,470.78,1,Europe,Web
ORD_1547,2023-11-05,CUST_2,PROD_84,795.76,2,North America,Web
ORD_1548,2023-07-24,CUST_253,PROD_20,323.97,3,North America,Web
ORD_1549,2023-02-09,CUST_30,PROD_15,254.71,1,Europe,Web
ORD_1550,2023-07-22,CUST_320,PROD_48,1169.48,4,North America,Mobile
ORD_1551,2023-02-12,CUST_129,PROD_72,1341.6,4,Asia,Web
ORD_1552,2023-07-01,CUST_435,PROD_50,1051.02,3,North America,Web
ORD_1553,2023-05-27,CUST_10,PROD_72,1341.6,4,Europe,Mobile
ORD_1554,2023-05-29,CUST_72,PROD_81,1358.1,3,North America,Web
ORD_1555,2023-07-02,CUST_489,PROD_34,266.04,4,North America,Mobile
ORD_1556,2023-08-25,CUST_434,PROD_89,53.31,3,Europe,Mobile
ORD_1557,2023-08-29,CUST_247,PROD_25,120.26,2,North America,Mobile
ORD_1558,2023-08-30,CUST_413,PROD_82,218.06,1,Asia,Web
ORD_1559,2023-10-13,CUST_54,PROD_24,1342.36,4,North America,Mobile
ORD_1560,2023-08-05,CUST_408,PROD_75,1391.96,4,Asia,Web
ORD_1561,2023-09-26,CUST_492,PROD_70,145.56,4,North America,Mobile
ORD_1562,2023-05-20,CUST_489,PROD_41,926.91,3,North America,Web
ORD_1563,2023-12-23,CUST_73,PROD_16,873.16,2,Asia,Web
ORD_1564,2023-06-10,CUST_317,PROD_76,125.12,1,Asia,Mobile
ORD_1565,2023-02-25,CUST_30,PROD_14,243.94,2,Europe,Mobile
ORD_1566,2023-06-07,CUST_462,PROD_11,529.71,3,Europe,Mobile
ORD_1567,2023-06-07,CUST_423,PROD_24,1342.36,4,Europe,Web
ORD_1568,2023-07-17,CUST_63,PROD_74,316.76,4,Europe,Mobile
ORD_1569,2023-10-19,CUST_232,PROD_40,631.06,4,Europe,Mobile
ORD_1570,2023-04-30,CUST_133,PROD_76,75.07,1,Europe,Mobile
ORD_1571,2023-08-19,CUST_274,PROD_79,171.3,3,Asia,Mobile
ORD_1572,2023-08-30,CUST_290,PROD_28,369.04,1,North America,Web
ORD_1573,2023-10-14,CUST_102,PROD_28,1476.16,4,Asia,Web
ORD_1574,2023-04-29,CUST_490,PROD_62,272.38,2,North America,Web
ORD_1575,2023-10-13,CUST_23,PROD_86,1420.62,3,North America,Mobile
ORD_1576,2023-03-07,CUST_148,PROD_29,229.07,3,Europe,Mobile
ORD_1577,2023-09-27,CUST_274,PROD_100,924.48,3,Asia,Web
ORD_1578,2023-04-12,CUST_24,PROD_58,93.44,1,Europe,Mobile
ORD_1579,2023-12-27,CUST_220,PROD_60,696.32,2,Europe,Web
ORD_1580,2023-12-30,CUST_319,PROD_10,1434.28,4,Europe,Web
ORD_1581,2023-09-14,CUST_386,PROD_20,323.97,3,North America,Web
ORD_1582,2023-11-16,CUST_415,PROD_6,532.4,4,Asia,Web
ORD_1583,2023-08-24,CUST_42,PROD_68,237.84,2,Europe,Web
ORD_1584,2023-03-13,CUST_381,PROD_72,804.96,4,Europe,Web
ORD_1585,2023-09-16,CUST_454,PROD_3,1813.48,4,North America,Mobile
ORD_1586,2023-11-23,CUST_66,PROD_31,377.19,1,Asia,Mobile
ORD_1587,2023-01-08,CUST_18,PROD_96,816.32,4,Europe,Mobile
ORD_1588,2023-05-01,CUST_294,PROD_8,749.72,4,North America,Mobile
ORD_1589,2023-10-10,CUST_23,PROD_78,972.72,2,North America,Mobile
ORD_1590,2023-06-10,CUST_61,PROD_55,228.46,1,Europe,Mobile
ORD_1591,2023-05-18,CUST_43,PROD_28,1107.12,3,North America,Web
ORD_1592,2023-10-23,CUST_491,PROD_76,500.48,4,Europe,Web
ORD_1593,2023-05-03,CUST_132,PROD_55,913.84,4,Asia,Web
ORD_1594,2023-02-04,CUST_430,PROD_16,873.16,2,Asia,Web
ORD_1595,2023-04-22,CUST_269,PROD_13,591.18,2,Asia,Web
ORD_1596,2023-12-04,CUST_285,PROD_55,456.92,2,North America,Web
ORD_1597,2023-07-02,CUST_157,PROD_51,385.68,4,Asia,Web
ORD_1598,2023-06-05,CUST_497,PROD_74,237.57,3,Asia,Mobile
ORD_1599,2023-04-19,CUST_266,PROD_56,218.45,1,Europe,Web
ORD_1600,2023-02-27,CUST_76,PROD_73,224.86,3,Europe,Web
ORD_1601,2023-08-05,CUST_279,PROD_87,1443.84,3,Europe,Mobile
ORD_1602,2023-06-15,CUST_288,PROD_62,136.19,1,Asia,Mobile
ORD_1603,2023-05-10,CUST_4,PROD_25,180.39,3,North America,Mobile
ORD_1604,2023-03-06,CUST_457,PROD_70,109.17,3,Europe,Web
ORD_1605,2023-04-05,CUST_30,PROD_14,121.97,1,Europe,Mobile
ORD_1606,2023-09-30,CUST_252,PROD_45,657.45,3,North America,Mobile
ORD_1607,2023-08-05,CUST_97,PROD_1,813.96,4,North America,Web
ORD_1608,2023-02-15,CUST_137,PROD_93,341.51,1,Asia,Mobile
ORD_1609,2023-03-25,CUST_388,PROD_68,237.84,2,Asia,Web
ORD_1610,2023-08-19,CUST_350,PROD_60,1044.48,3,Asia,Web
ORD_1611,2023-11-05,CUST_412,PROD_95,693.93,3,Asia,Web
ORD_1612,2023-08-12,CUST_50,PROD_49,23.55,1,Europe,Web
ORD_1613,2023-02-20,CUST_106,PROD_50,1051.02,3,North America,Mobile
ORD_1614,2023-07-13,CUST_408,PROD_53,69.54,1,Asia,Mobile
ORD_1615,2023-04-14,CUST_1,PROD_18,232.14,1,Europe,Mobile
ORD_1616,2023-03-31,CUST_82,PROD_10,358.57,1,Europe,Mobile
ORD_1617,2023-02-15,CUST_61,PROD_95,693.93,3,Europe,Mobile
ORD_1618,2023-10-19,CUST_29,PROD_51,96.42,1,Asia,Mobile
ORD_1619,2023-11-05,CUST_31,PROD_22,1119.54,3,Europe,Mobile
ORD_1620,2023-08-13,CUST_359,PROD_94,123.84,2,North America,Mobile
ORD_1621,2023-08-12,CUST_482,PROD_52,647.13,3,Europe,Mobile
ORD_1622,2023-06-22,CUST_229,PROD_72,1006.2,3,North America,Web
ORD_1623,2023-06-18,CUST_75,PROD_11,353.14,2,North America,Mobile
ORD_1624,2023-08-03,CUST_383,PROD_14,487.88,4,Asia,Mobile
ORD_1625,2023-06-26,CUST_303,PROD_17,927.36,2,Asia,Mobile
ORD_1626,2023-05-31,CUST_348,PROD_1,610.47,3,Europe,Mobile
ORD_1627,2023-05-15,CUST_4,PROD_44,987.56,2,North America,Web
ORD_1628,2023-03-24,CUST_4,PROD_52,431.42,2,North America,Mobile
ORD_1629,2023-12-31,CUST_284,PROD_46,945.12,2,Europe,Web
ORD_1630,2023-06-21,CUST_351,PROD_38,1703.4,4,Europe,Mobile
ORD_1631,2023-01-21,CUST_425,PROD_91,1444.56,3,Asia,Mobile
ORD_1632,2023-07-07,CUST_59,PROD_39,591.3,3,Asia,Web
ORD_1633,2023-09-23,CUST_145,PROD_46,283.54,1,Europe,Mobile
ORD_1634,2023-02-23,CUST_250,PROD_100,924.48,3,North America,Mobile
ORD_1635,2023-02-14,CUST_52,PROD_32,1457.67,3,Europe,Web
ORD_1636,2023-09-19,CUST_36,PROD_98,290.76,1,North America,Mobile
ORD_1637,2023-09-06,CUST_141,PROD_49,94.2,4,North America,Mobile
ORD_1638,2023-04-15,CUST_305,PROD_71,261.64,4,Europe,Web
ORD_1639,2023-05-24,CUST_155,PROD_12,201.96,4,North America,Mobile
ORD_1640,2023-08-01,CUST_476,PROD_43,1435.23,3,Europe,Mobile
ORD_1641,2023-01-22,CUST_359,PROD_12,50.49,1,North America,Web
ORD_1642,2023-09-30,CUST_485,PROD_42,223.72,1,Asia,Mobile
ORD_1643,2023-11-13,CUST_336,PROD_80,992.09,4,Europe,Web
ORD_1644,2023-04-28,CUST_6,PROD_45,876.6,4,Europe,Mobile
ORD_1645,2023-02-01,CUST_84,PROD_75,835.18,4,Europe,Web
ORD_1646,2023-12-02,CUST_57,PROD_58,112.13,2,Europe,Web
ORD_1647,2023-04-05,CUST_8,PROD_22,746.36,2,Europe,Mobile
ORD_1648,2023-12-19,CUST_20,PROD_95,462.62,2,Europe,Mobile
ORD_1649,2023-01-16,CUST_280,PROD_76,150.14,2,Europe,Mobile
ORD_1650,2023-05-26,CUST_44,PROD_90,978.16,2,Europe,Web
ORD_1651,2023-05-01,CUST_217,PROD_21,142.72,4,North America,Web
ORD_1652,2023-05-25,CUST_80,PROD_56,655.35,3,Europe,Web
ORD_1653,2023-04-09,CUST_166,PROD_6,266.2,2,Asia,Web
ORD_1654,2023-02-05,CUST_171,PROD_21,35.68,1,Asia,Web
ORD_1655,2023-08-15,CUST_391,PROD_60,348.16,1,Europe,Web
ORD_1656,2023-06-30,CUST_485,PROD_44,987.56,2,Asia,Mobile
ORD_1657,2023-05-29,CUST_90,PROD_57,1444.08,4,Europe,Mobile
ORD_1658,2023-01-20,CUST_183,PROD_85,1956.84,4,North America,Mobile
ORD_1659,2023-10-19,CUST_66,PROD_55,456.92,2,Asia,Web
ORD_1660,2023-07-30,CUST_313,PROD_85,1467.63,3,North America,Mobile
ORD_1661,2023-04-27,CUST_81,PROD_64,1248.64,4,North America,Mobile
ORD_1662,2023-04-19,CUST_370,PROD_54,962.28,3,North America,Web
ORD_1663,2023-11-09,CUST_266,PROD_87,1925.12,4,Europe,Mobile
ORD_1664,2023-09-18,CUST_438,PROD_8,374.86,2,Asia,Mobile
ORD_1665,2023-10-19,CUST_420,PROD_31,754.38,2,Asia,Mobile
ORD_1666,2023-08-19,CUST_382,PROD_58,280.32,3,North America,Mobile
ORD_1667,2023-02-22,CUST_382,PROD_83,645.7,2,North America,Web
ORD_1668,2023-05-13,CUST_156,PROD_91,866.74,3,Europe,Mobile
ORD_1669,2023-06-22,CUST_261,PROD_66,1390.92,4,Europe,Mobile
ORD_1670,2023-05-10,CUST_214,PROD_82,654.18,3,North America,Web
ORD_1671,2023-04-18,CUST_89,PROD_55,913.84,4,Europe,Mobile
ORD_1672,2023-12-21,CUST_353,PROD_77,433.16,1,Asia,Mobile
ORD_1673,2023-04-12,CUST_25,PROD_51,289.26,3,North America,Web
ORD_1674,2023-05-21,CUST_244,PROD_59,1802.52,4,North America,Mobile
ORD_1675,2023-12-23,CUST_123,PROD_18,232.14,1,Asia,Web
ORD_1676,2023-10-09,CUST_185,PROD_79,228.4,4,Asia,Mobile
ORD_1677,2023-05-30,CUST_211,PROD_18,232.14,1,Europe,Web
ORD_1678,2023-09-07,CUST_321,PROD_96,816.32,4,North America,Mobile
ORD_1679,2023-06-14,CUST_461,PROD_26,787.44,3,Europe,Web
ORD_1680,2023-03-19,CUST_480,PROD_7,973.12,4,Europe,Web
ORD_1681,2023-09-28,CUST_9,PROD_70,145.56,4,North America,Web
ORD_1682,2023-02-09,CUST_130,PROD_81,1086.48,4,Europe,Mobile
ORD_1683,2023-07-25,CUST_60,PROD_90,1956.32,4,Europe,Web
ORD_1684,2023-09-19,CUST_472,PROD_35,456.6,4,North America,Web
ORD_1685,2023-06-30,CUST_491,PROD_84,397.88,1,Europe,Web
ORD_1686,2023-03-21,CUST_213,PROD_4,941.56,2,Asia,Mobile
ORD_1687,2023-07-26,CUST_276,PROD_77,433.16,1,North America,Web
ORD_1688,2023-12-28,CUST_7,PROD_77,1299.48,3,North America,Web
ORD_1689,2023-05-24,CUST_494,PROD_56,436.9,2,Asia,Web
ORD_1690,2023-06-13,CUST_408,PROD_27,1441.11,3,Asia,Mobile
ORD_1691,2023-01-12,CUST_84,PROD_76,125.12,1,Europe,Mobile
ORD_1692,2023-03-07,CUST_188,PROD_72,335.4,1,North America,Web
ORD_1693,2023-07-24,CUST_299,PROD_25,240.52,4,Europe,Mobile
ORD_1694,2023-05-13,CUST_22,PROD_55,685.38,3,Asia,Web
ORD_1695,2023-03-10,CUST_23,PROD_31,1131.57,3,North America,Mobile
ORD_1696,2023-04-03,CUST_270,PROD_86,1894.16,4,Asia,Web
ORD_1697,2023-10-27,CUST_246,PROD_72,335.4,1,North America,Web
ORD_1698,2023-11-06,CUST_337,PROD_71,261.64,4,North America,Web
ORD_1699,2023-07-05,CUST_173,PROD_18,232.14,1,Asia,Web
ORD_1700,2023-03-25,CUST_103,PROD_31,678.94,3,Europe,Web
ORD_1701,2023-07-04,CUST_154,PROD_40,1051.76,4,Asia,Web
ORD_1702,2023-08-05,CUST_438,PROD_48,1169.48,4,Asia,Mobile
ORD_1703,2023-05-01,CUST_145,PROD_6,133.1,1,Europe,Web
ORD_1704,2023-10-16,CUST_210,PROD_39,197.1,1,Europe,Web
ORD_1705,2023-07-25,CUST_274,PROD_38,425.85,1,Asia,Mobile
ORD_1706,2023-11-02,CUST_165,PROD_22,746.36,2,Europe,Mobile
ORD_1707,2023-03-19,CUST_214,PROD_85,978.42,2,North America,Web
ORD_1708,2023-10-31,CUST_42,PROD_87,481.28,1,Europe,Mobile
ORD_1709,2023-02-07,CUST_452,PROD_87,1443.84,3,Europe,Web
ORD_1710,2023-05-08,CUST_219,PROD_32,1457.67,3,North America,Web
ORD_1711,2023-12-23,CUST_453,PROD_47,478.08,2,Asia,Mobile
ORD_1712,2023-04-19,CUST_300,PROD_95,462.62,2,Europe,Mobile
ORD_1713,2023-10-06,CUST_292,PROD_21,142.72,4,Europe,Web
ORD_1714,2023-07-15,CUST_106,PROD_27,960.74,2,North America,Web
ORD_1715,2023-05-03,CUST_35,PROD_72,1006.2,3,North America,Web
ORD_1716,2023-09-03,CUST_117,PROD_70,72.78,2,Europe,Web
ORD_1717,2023-10-28,CUST_422,PROD_86,947.08,2,Europe,Mobile
ORD_1718,2023-10-15,CUST_332,PROD_22,1119.54,3,North America,Mobile
ORD_1719,2023-05-03,CUST_426,PROD_14,487.88,4,Europe,Mobile
ORD_1720,2023-03-10,CUST_370,PROD_96,612.24,3,North America,Web
ORD_1721,2023-03-02,CUST_65,PROD_56,655.35,3,Asia,Web
ORD_1722,2023-01-10,CUST_413,PROD_97,628.04,4,Asia,Web
ORD_1723,2023-10-20,CUST_451,PROD_63,52.98,1,Europe,Mobile
ORD_1724,2023-12-06,CUST_389,PROD_33,1622.96,4,Asia,Web
ORD_1725,2023-09-09,CUST_124,PROD_81,1358.1,3,Asia,Mobile
ORD_1726,2023-06-13,CUST_255,PROD_86,568.25,2,Europe,Mobile
ORD_1727,2023-04-27,CUST_113,PROD_41,308.97,1,Europe,Web
ORD_1728,2024-01-01,CUST_39,PROD_89,17.77,1,North America,Web
ORD_1729,2023-04-25,CUST_436,PROD_3,1360.11,3,Europe,Mobile
ORD_1730,2023-12-06,CUST_435,PROD_22,373.18,1,North America,Web
ORD_1731,2023-07-21,CUST_294,PROD_36,324.21,1,North America,Mobile
ORD_1732,2023-09-05,CUST_104,PROD_47,956.16,4,Europe,Web
ORD_1733,2023-09-24,CUST_355,PROD_65,640.41,3,Europe,Mobile
ORD_1734,2023-03-14,CUST_150,PROD_93,1024.53,3,Europe,Mobile
ORD_1735,2023-06-22,CUST_487,PROD_1,122.09,1,Europe,Mobile
ORD_1736,2023-07-21,CUST_72,PROD_5,242.52,2,North America,Mobile
ORD_1737,2023-07-29,CUST_270,PROD_26,524.96,2,Asia,Web
ORD_1738,2023-07-10,CUST_130,PROD_73,374.76,3,Europe,Web
ORD_1739,2023-09-09,CUST_498,PROD_89,71.08,4,North America,Mobile
ORD_1740,2023-02-21,CUST_487,PROD_69,225.0,2,Europe,Mobile
ORD_1741,2023-08-20,CUST_282,PROD_44,493.78,1,North America,Web
ORD_1742,2023-03-23,CUST_84,PROD_84,1193.64,3,Europe,Web
ORD_1743,2023-01-29,CUST_317,PROD_64,624.32,2,Asia,Web
ORD_1744,2023-11-21,CUST_149,PROD_37,998.06,2,Europe,Web
ORD_1745,2023-09-10,CUST_168,PROD_73,499.68,4,North America,Web
ORD_1746,2023-03-26,CUST_77,PROD_55,685.38,3,Europe,Mobile
ORD_1747,2023-08-25,CUST_346,PROD_81,1810.8,4,Asia,Web
ORD_1748,2023-06-22,CUST_208,PROD_33,405.74,1,Europe,Mobile
ORD_1749,2023-06-18,CUST_310,PROD_78,1459.08,3,Europe,Web
ORD_1750,2023-07-27,CUST_247,PROD_73,124.92,1,North America,Web
ORD_1751,2023-09-28,CUST_246,PROD_40,788.82,3,North America,Web
ORD_1752,2023-08-30,CUST_315,PROD_73,249.84,2,Europe,Web
ORD_1753,2023-05-25,CUST_134,PROD_23,85.0,2,Europe,Web
ORD_1754,2023-12-02,CUST_357,PROD_62,272.38,2,Asia,Web
ORD_1755,2023-03-13,CUST_249,PROD_88,60.96,1,Asia,Mobile
ORD_1756,2023-08-15,CUST_413,PROD_66,347.73,1,Asia,Web
ORD_1757,2023-04-24,CUST_95,PROD_55,685.38,3,North America,Mobile
